   5.51900156E-02   4.64415830E-03   1.02169858E-02   9.10304673E-03   3.08384169E-02   3.69984321E-02   2.59191841E-02   2.56591849E-02          33
   5.58115542E-02   4.69577359E-03   1.03317304E-02   9.20525566E-03   3.11838035E-02   3.74112912E-02   2.62098890E-02   2.59469002E-02          34
   5.64383529E-02   4.74780938E-03   1.04474407E-02   9.30832233E-03   3.15316916E-02   3.78286988E-02   2.65027564E-02   2.62367520E-02          35
   5.70731722E-02   4.80049616E-03   1.05646206E-02   9.41270031E-03   3.18842120E-02   3.82507034E-02   2.67994981E-02   2.65304446E-02          36
   5.77160418E-02   4.85383533E-03   1.06832823E-02   9.51839425E-03   3.22413631E-02   3.86773460E-02   2.71001291E-02   2.68279742E-02          37
   5.83645888E-02   4.90762852E-03   1.08029842E-02   9.62501857E-03   3.26012745E-02   3.91086824E-02   2.74031386E-02   2.71278657E-02          38
   5.90212159E-02   4.96207597E-03   1.09241679E-02   9.73295979E-03   3.29658054E-02   3.95447649E-02   2.77100205E-02   2.74315868E-02          39
   5.96846603E-02   5.01707057E-03   1.10466024E-02   9.84201394E-03   3.33339609E-02   3.99856418E-02   2.80199759E-02   2.77383458E-02          40
   6.03565983E-02   5.07275341E-03   1.11705968E-02   9.95245669E-03   3.37070078E-02   4.04313654E-02   2.83340346E-02   2.80491617E-02          41
   6.10355660E-02   5.12900017E-03   1.12958802E-02   1.00640468E-02   3.40838060E-02   4.08819802E-02   2.86512729E-02   2.83631254E-02          42
   6.17217869E-02   5.18582948E-03   1.14224926E-02   1.01768216E-02   3.44644934E-02   4.13375497E-02   2.89718080E-02   2.86803488E-02          43
   6.24150857E-02   5.24322549E-03   1.15504032E-02   1.02907512E-02   3.48489210E-02   4.17981222E-02   2.92955227E-02   2.90007181E-02          44
   6.31169453E-02   5.30131254E-03   1.16798850E-02   1.04060788E-02   3.52382176E-02   4.22637500E-02   2.96233259E-02   2.93251276E-02          45
   6.38275892E-02   5.36010694E-03   1.18109751E-02   1.05228396E-02   3.56325358E-02   4.27344814E-02   2.99553405E-02   2.96537075E-02          46
   6.45442680E-02   5.41938003E-03   1.19431717E-02   1.06405839E-02   3.60297151E-02   4.32103872E-02   3.02898344E-02   2.99847350E-02          47
   6.52697608E-02   5.47936186E-03   1.20769851E-02   1.07597681E-02   3.64319049E-02   4.36915010E-02   3.06285340E-02   3.03199273E-02          48
   6.60038963E-02   5.54003799E-03   1.22123836E-02   1.08803622E-02   3.68389338E-02   4.41778935E-02   3.09713129E-02   3.06591503E-02          49
   6.67457879E-02   5.60133392E-03   1.23491976E-02   1.10022184E-02   3.72501053E-02   4.46696170E-02   3.13175991E-02   3.10018454E-02          50
   6.74954653E-02   5.66324964E-03   1.24874413E-02   1.11253457E-02   3.76654081E-02   4.51667234E-02   3.16674002E-02   3.13480124E-02          51
   6.82540238E-02   5.72587876E-03   1.26273138E-02   1.12499231E-02   3.80856842E-02   4.56692800E-02   3.20213884E-02   3.16983201E-02          52
   6.90218881E-02   5.78925340E-03   1.27688888E-02   1.13760158E-02   3.85112204E-02   4.61773314E-02   3.23797986E-02   3.20530050E-02          53
   6.97973967E-02   5.85323526E-03   1.29118627E-02   1.15033528E-02   3.89407314E-02   4.66909446E-02   3.27415913E-02   3.24110314E-02          54
   7.05809444E-02   5.91785554E-03   1.30563071E-02   1.16320010E-02   3.93744893E-02   4.72101830E-02   3.31069902E-02   3.27726305E-02          55
   7.13740438E-02   5.98324090E-03   1.32025033E-02   1.17622064E-02   3.98136228E-02   4.77350913E-02   3.34769227E-02   3.31387073E-02          56
   7.21763149E-02   6.04935829E-03   1.33503787E-02   1.18939057E-02   4.02578451E-02   4.82657403E-02   3.38511430E-02   3.35090272E-02          57
   7.29868934E-02   6.11613365E-03   1.34997712E-02   1.20269591E-02   4.07064483E-02   4.88021858E-02   3.42290848E-02   3.38830277E-02          58
   7.38068894E-02   6.18365966E-03   1.36508886E-02   1.21615427E-02   4.11602519E-02   4.93444949E-02   3.46114226E-02   3.42613682E-02          59
   7.46366903E-02   6.25196751E-03   1.38037996E-02   1.22977253E-02   4.16195728E-02   4.98927198E-02   3.49983945E-02   3.46442983E-02          60
   7.54746795E-02   6.32092217E-03   1.39582055E-02   1.24352397E-02   4.20830920E-02   5.04469275E-02   3.53889540E-02   3.50307822E-02          61
   7.63227046E-02   6.39067404E-03   1.41144479E-02   1.25743877E-02   4.25522327E-02   5.10071814E-02   3.57842483E-02   3.54219414E-02          62
   7.71791413E-02   6.46108855E-03   1.42722325E-02   1.27149057E-02   4.30257097E-02   5.15735447E-02   3.61832529E-02   3.58167663E-02          63
   7.80456737E-02   6.53230632E-03   1.44318566E-02   1.28570646E-02   4.35047895E-02   5.21460921E-02   3.65869775E-02   3.62162627E-02          64
   7.89221227E-02   6.60430873E-03   1.45932985E-02   1.30008375E-02   4.39893380E-02   5.27248681E-02   3.69953215E-02   3.66203226E-02          65
   7.98087046E-02   6.67711534E-03   1.47565883E-02   1.31462589E-02   4.44794819E-02   5.33099473E-02   3.74083780E-02   3.70290577E-02          66
   8.07041749E-02   6.75061904E-03   1.49215031E-02   1.32931229E-02   4.49742042E-02   5.39014041E-02   3.78253572E-02   3.74416523E-02          67
   8.16098079E-02   6.82492694E-03   1.50882760E-02   1.34416390E-02   4.54745181E-02   5.44992983E-02   3.82470526E-02   3.78589109E-02          68
   8.25260356E-02   6.90007070E-03   1.52569851E-02   1.35918809E-02   4.59806807E-02   5.51036894E-02   3.86736915E-02   3.82810645E-02          69
   8.34525004E-02   6.97602332E-03   1.54275633E-02   1.37437871E-02   4.64923978E-02   5.57146594E-02   3.91050354E-02   3.87078710E-02          70
   8.43895599E-02   7.05281086E-03   1.56000722E-02   1.38974115E-02   4.70099673E-02   5.63322678E-02   3.95413004E-02   3.91395465E-02          71
   8.53360221E-02   7.13033276E-03   1.57742985E-02   1.40525633E-02   4.75323498E-02   5.69565892E-02   3.99816968E-02   3.95753011E-02          72
   8.62931460E-02   7.20869377E-03   1.59504749E-02   1.42094493E-02   4.80605699E-02   5.75876907E-02   4.04270254E-02   4.00159359E-02          73
   8.72622654E-02   7.28800287E-03   1.61288381E-02   1.43682817E-02   4.85955812E-02   5.82256392E-02   4.08780649E-02   4.04622145E-02          74
   8.82410109E-02   7.36806169E-03   1.63089558E-02   1.45286741E-02   4.91355397E-02   5.88705093E-02   4.13333364E-02   4.09126692E-02          75
   8.92306864E-02   7.44897733E-03   1.64910704E-02   1.46908434E-02   4.96814288E-02   5.95223755E-02   4.17936258E-02   4.13680971E-02          76
   9.02315080E-02   7.53076747E-03   1.66752171E-02   1.48548214E-02   5.02333902E-02   6.01813123E-02   4.22590598E-02   4.18285988E-02          77
   9.12433490E-02   7.61341816E-03   1.68613717E-02   1.50205884E-02   5.07912599E-02   6.08473867E-02   4.27295044E-02   4.22940627E-02          78
   9.22665522E-02   7.69695733E-03   1.70495957E-02   1.51881939E-02   5.13553210E-02   6.15206622E-02   4.32051830E-02   4.27647009E-02          79
   9.33011770E-02   7.78138824E-03   1.72399059E-02   1.53576555E-02   5.19255586E-02   6.22012392E-02   4.36860994E-02   4.32405137E-02          80
   9.43483338E-02   7.86680263E-03   1.74324997E-02   1.55291492E-02   5.25028072E-02   6.28891736E-02   4.41729277E-02   4.37221713E-02          81
   9.54058692E-02   7.95301888E-03   1.76269822E-02   1.57023221E-02   5.30853607E-02   6.35845512E-02   4.46642935E-02   4.42083105E-02          82
   9.64749008E-02   8.04012828E-03   1.78235602E-02   1.58773605E-02   5.36740646E-02   6.42874464E-02   4.51608822E-02   4.46996167E-02          83
   9.75569338E-02   8.12825561E-03   1.80225056E-02   1.60545036E-02   5.42700291E-02   6.49979264E-02   4.56635915E-02   4.51969728E-02          84
   9.86508653E-02   8.21730681E-03   1.82236172E-02   1.62335765E-02   5.48724048E-02   6.57160878E-02   4.61717360E-02   4.56997007E-02          85
   9.97554660E-02   8.30717757E-03   1.84266698E-02   1.64143760E-02   5.54801822E-02   6.64419979E-02   4.66845073E-02   4.62070107E-02          86
  0.100874640       8.39819014E-03   1.86323803E-02   1.65975373E-02   5.60963228E-02   6.71757460E-02   4.72043119E-02   4.67212573E-02          87
  0.102004685       8.49003624E-03   1.88400634E-02   1.67824570E-02   5.67179918E-02   6.79173917E-02   4.77288403E-02   4.72401790E-02          88
  0.103146769       8.58281180E-03   1.90499369E-02   1.69693250E-02   5.73460087E-02   6.86670393E-02   4.82587703E-02   4.77644540E-02          89
  0.104302749       8.67666770E-03   1.92623381E-02   1.71584394E-02   5.79817966E-02   6.94247633E-02   4.87952530E-02   4.82951924E-02          90
  0.105471030       8.77146889E-03   1.94769781E-02   1.73495449E-02   5.86240552E-02   7.01906309E-02   4.93372567E-02   4.88313846E-02          91
  0.106653020       8.86733364E-03   1.96941104E-02   1.75428670E-02   5.92738725E-02   7.09647536E-02   4.98856753E-02   4.93738465E-02          92
  0.107847847       8.96418374E-03   1.99135765E-02   1.77382641E-02   5.99304773E-02   7.17471913E-02   5.04398160E-02   4.99221049E-02          93
  0.109055333       9.06200428E-03   2.01353412E-02   1.79357082E-02   6.05937801E-02   7.25380406E-02   5.09996749E-02   5.04759513E-02          94
  0.110275745       9.16081574E-03   2.03594528E-02   1.81352403E-02   6.12639338E-02   7.33373910E-02   5.15653566E-02   5.10355495E-02          95
  0.111510448       9.26072896E-03   2.05861609E-02   1.83370803E-02   6.19418994E-02   7.41453022E-02   5.21376655E-02   5.16016930E-02          96
  0.112759463       9.36174300E-03   2.08154693E-02   1.85412336E-02   6.26276657E-02   7.49619007E-02   5.27165793E-02   5.21743670E-02          97
  0.114021674       9.46376286E-03   2.10471712E-02   1.87475160E-02   6.33203983E-02   7.57872462E-02   5.33014126E-02   5.27528897E-02          98
  0.115298428       9.56690032E-03   2.12815162E-02   1.89561471E-02   6.40210286E-02   7.66214505E-02   5.38929477E-02   5.33380322E-02          99
  0.116588838       9.67107620E-03   2.15183366E-02   1.91669818E-02   6.47288635E-02   7.74645731E-02   5.44906147E-02   5.39292395E-02         100
  0.117892571       9.77626164E-03   2.17575766E-02   1.93799641E-02   6.54435977E-02   7.83167258E-02   5.50941825E-02   5.45262657E-02         101
  0.119212598       9.88270249E-03   2.19997689E-02   1.95955746E-02   6.61674812E-02   7.91779980E-02   5.57054542E-02   5.51309139E-02         102
  0.120545276       9.99009237E-03   2.22442504E-02   1.98132265E-02   6.68976530E-02   8.00484791E-02   5.63221388E-02   5.57409152E-02         103
  0.121894307       1.00987349E-02   2.24917009E-02   2.00335123E-02   6.76369444E-02   8.09282586E-02   5.69465198E-02   5.63585125E-02         104
  0.123257317       1.02084335E-02   2.27416828E-02   2.02560518E-02   6.83834851E-02   8.18174183E-02   5.75770959E-02   5.69822378E-02         105
  0.124635868       1.03193140E-02   2.29944848E-02   2.04810966E-02   6.91383854E-02   8.27160850E-02   5.82147799E-02   5.76129779E-02         106
  0.126029924       1.04313698E-02   2.32500900E-02   2.07086392E-02   6.99016675E-02   8.36243331E-02   5.88595532E-02   5.82507290E-02         107
  0.127439752       1.05446186E-02   2.35085525E-02   2.09387168E-02   7.06734061E-02   8.45422447E-02   5.95115237E-02   5.88955879E-02         108
  0.128863886       1.06589422E-02   2.37696078E-02   2.11710986E-02   7.14524612E-02   8.54699612E-02   6.01697713E-02   5.95466383E-02         109
  0.130304188       1.07744858E-02   2.40335856E-02   2.14060806E-02   7.22402483E-02   8.64075348E-02   6.08354136E-02   6.02050014E-02         110
  0.131760567       1.08912401E-02   2.43004691E-02   2.16436498E-02   7.30365887E-02   8.73550847E-02   6.15083352E-02   6.08705655E-02         111
  0.133232966       1.10092023E-02   2.45702546E-02   2.18837950E-02   7.38414899E-02   8.83127078E-02   6.21885285E-02   6.15433007E-02         112
  0.134721875       1.11284032E-02   2.48430260E-02   2.21265946E-02   7.46551678E-02   8.92805010E-02   6.28762096E-02   6.22234344E-02         113
  0.136227086       1.12488260E-02   2.51187403E-02   2.23720148E-02   7.54774883E-02   9.02585536E-02   6.35712370E-02   6.29108325E-02         114
  0.137748852       1.13704875E-02   2.53974497E-02   2.26200912E-02   7.63085783E-02   9.12469998E-02   6.42737374E-02   6.36055991E-02         115
  0.139287576       1.14934193E-02   2.56792195E-02   2.28708964E-02   7.71486759E-02   9.22459215E-02   6.49839044E-02   6.43079579E-02         116
  0.140843078       1.16176018E-02   2.59640180E-02   2.31243931E-02   7.79976472E-02   9.32554230E-02   6.57016262E-02   6.50177673E-02         117
  0.142416716       1.17431432E-02   2.62520928E-02   2.33807955E-02   7.88564309E-02   9.42756087E-02   6.64276853E-02   6.57358021E-02         118
  0.144006461       1.18698748E-02   2.65430771E-02   2.36397870E-02   7.97234774E-02   9.53065902E-02   6.71608150E-02   6.64608330E-02         119
  0.145614579       1.19979791E-02   2.68373769E-02   2.39017233E-02   8.06004405E-02   9.63484719E-02   6.79023638E-02   6.71941638E-02         120
  0.147238910       1.21272746E-02   2.71345973E-02   2.41662599E-02   8.14855993E-02   9.74013582E-02   6.86509535E-02   6.79344684E-02         121
  0.148883343       1.22580770E-02   2.74354424E-02   2.44340170E-02   8.23818892E-02   9.84653607E-02   6.94089606E-02   6.86840564E-02         122
  0.150544405       1.23900976E-02   2.77392883E-02   2.47044414E-02   8.32866356E-02   9.95405614E-02   7.01742098E-02   6.94408193E-02         123
  0.152224362       1.25235179E-02   2.80465353E-02   2.49778889E-02   8.42014775E-02  0.100627109       7.09480569E-02   7.02060536E-02         124
  0.153922498       1.26582803E-02   2.83570606E-02   2.52542477E-02   8.51258412E-02  0.101725116       7.17300326E-02   7.09793121E-02         125
  0.155638680       1.27943614E-02   2.86708307E-02   2.55334955E-02   8.60595480E-02  0.102834657       7.25199953E-02   7.17604682E-02         126
  0.157374591       1.29319001E-02   2.89881546E-02   2.58158930E-02   8.70038345E-02  0.103955865       7.33189583E-02   7.25504979E-02         127
  0.159130111       1.30708851E-02   2.93090064E-02   2.61014365E-02   8.79585296E-02  0.105088867       7.41267949E-02   7.33493119E-02         128
  0.160904303       1.32112317E-02   2.96332240E-02   2.63899602E-02   8.89229327E-02  0.106233761       7.49429241E-02   7.41562992E-02         129
  0.162697226       1.33529417E-02   2.99607981E-02   2.66814791E-02   8.98969993E-02  0.107390657       7.57673159E-02   7.49714524E-02         130
  0.164511725       1.34962415E-02   3.02922577E-02   2.69764401E-02   9.08827931E-02  0.108559683       7.66016692E-02   7.57964328E-02         131
  0.166343898       1.36408117E-02   3.06268912E-02   2.72742249E-02   9.18773711E-02  0.109740928       7.74435923E-02   7.66288936E-02         132
  0.168198034       1.37869958E-02   3.09654735E-02   2.75755171E-02   9.28838700E-02  0.110934556       7.82956406E-02   7.74713382E-02         133
  0.170071483       1.39345741E-02   3.13075222E-02   2.78798919E-02   9.39002335E-02  0.112140670       7.91561455E-02   7.83221424E-02         134
  0.171965867       1.40836732E-02   3.16533260E-02   2.81876028E-02   9.49276015E-02  0.113359377       8.00260529E-02   7.91822299E-02         135
  0.173881248       1.42342933E-02   3.20029035E-02   2.84986626E-02   9.59660411E-02  0.114590801       8.09054077E-02   8.00516233E-02         136
  0.175817832       1.43864471E-02   3.23562808E-02   2.88131014E-02   9.70155820E-02  0.115835063       8.17942396E-02   8.09303895E-02         137
  0.177775666       1.45401349E-02   3.27134728E-02   2.91309245E-02   9.80762392E-02  0.117092296       8.26925710E-02   8.18185285E-02         138
  0.179753870       1.46952774E-02   3.30743045E-02   2.94519830E-02   9.91472453E-02  0.118362620       8.35997909E-02   8.27154368E-02         139
  0.181754872       1.48520693E-02   3.34392302E-02   2.97766794E-02  0.100230433      0.119646154       8.45173821E-02   8.36225748E-02         140
  0.183776692       1.50103411E-02   3.38078812E-02   3.01046837E-02  0.101324186      0.120943002       8.54440406E-02   8.45386833E-02         141
  0.185821608       1.51702771E-02   3.41806673E-02   3.04363631E-02  0.102430157      0.122253343       8.63811374E-02   8.54650810E-02         142
  0.187888876       1.53318094E-02   3.45574506E-02   3.07715964E-02  0.103547722      0.123577267       8.73281583E-02   8.64012763E-02         143
  0.189978540       1.54949343E-02   3.49382386E-02   3.11103892E-02  0.104676917      0.124914907       8.82851183E-02   8.73472914E-02         144
  0.192090645       1.56596545E-02   3.53230424E-02   3.14527415E-02  0.105817661      0.126266420       8.92519802E-02   8.83030668E-02         145
  0.194226936       1.58261005E-02   3.57121751E-02   3.17989327E-02  0.106971160      0.127631873       9.02297497E-02   8.92695934E-02         146
  0.196386084       1.59941632E-02   3.61053869E-02   3.21487598E-02  0.108136423      0.129011467       9.12175924E-02   9.02460739E-02         147
  0.198568359       1.61638539E-02   3.65027264E-02   3.25022414E-02  0.109313503      0.130405292       9.22155902E-02   9.12325531E-02         148
  0.200775281       1.63352937E-02   3.69044691E-02   3.28596346E-02  0.110503532      0.131813496       9.32246447E-02   9.22299698E-02         149
  0.203005552       1.65083706E-02   3.73103768E-02   3.32207270E-02  0.111705482      0.133236215       9.42439362E-02   9.32374597E-02         150
  0.205260918       1.66832171E-02   3.77207622E-02   3.35858017E-02  0.112920560      0.134673536       9.52744409E-02   9.42560434E-02         151
  0.207540125       1.68597288E-02   3.81353907E-02   3.39546464E-02  0.114147745      0.136125684       9.63153616E-02   9.52848941E-02         152
  0.209844679       1.70380175E-02   3.85545418E-02   3.43274958E-02  0.115388066      0.137592733       9.73675475E-02   9.63248461E-02         153
  0.212173507       1.72179937E-02   3.89780141E-02   3.47041823E-02  0.116640702      0.139074862       9.84303132E-02   9.73752365E-02         154
  0.216909856       1.75834466E-02   3.98389697E-02   3.54700051E-02  0.119186975      0.142084777      0.100590944       9.95106548E-02         156
  0.219316408       1.77688319E-02   4.02762704E-02   3.58589776E-02  0.120479695      0.143612906      0.101688080      0.100594968             157
  0.221748069       1.79559439E-02   4.07180414E-02   3.62519026E-02  0.121785067      0.145156637      0.102796130      0.101689994             158
  0.224207520       1.81449875E-02   4.11647484E-02   3.66492271E-02  0.123105012      0.146716088      0.103916623      0.102797352             159
  0.226693913       1.83358900E-02   4.16162387E-02   3.70507874E-02  0.124438748      0.148291484      0.105048962      0.103916362             160
  0.229207113       1.85286310E-02   4.20724973E-02   3.74565758E-02  0.125786126      0.149882913      0.106193058      0.105046950             161
  0.231747463       1.87232289E-02   4.25335579E-02   3.78666408E-02  0.127147317      0.151490524      0.107349008      0.106189266             162
  0.234315231       1.89197026E-02   4.29994874E-02   3.82810161E-02  0.128522485      0.153114498      0.108516976      0.107343413             163
  0.236910596       1.91180538E-02   4.34703156E-02   3.86997387E-02  0.129911661      0.154754937      0.109697007      0.108509444             164
  0.239534959       1.93183906E-02   4.39462736E-02   3.91230211E-02  0.131315768      0.156412035      0.110889830      0.109688118             165
  0.242187560       1.95206348E-02   4.44272347E-02   3.95507403E-02  0.132734194      0.158085883      0.112094998      0.110878937             166
  0.244868264       1.97247770E-02   4.49131690E-02   3.99828628E-02  0.134166718      0.159776688      0.113312319      0.112081744             167
  0.247578636       1.99309327E-02   4.54043522E-02   4.04196531E-02  0.135614455      0.161484584      0.114542708      0.113297440             168
  0.250319034       2.01391149E-02   4.59008440E-02   4.08611521E-02  0.137077540      0.163209677      0.115786299      0.114526145             169
  0.253088415       2.03492381E-02   4.64024581E-02   4.13071886E-02  0.138555154      0.164952189      0.117042415      0.115767188             170
  0.255888075       2.05613952E-02   4.69094180E-02   4.17579785E-02  0.140048161      0.166712254      0.118311770      0.117021307             171
  0.258717209       2.07755081E-02   4.74215820E-02   4.22133766E-02  0.141555816      0.168490008      0.119593814      0.118287899             172
  0.261577249       2.09916849E-02   4.79391962E-02   4.26736176E-02  0.143079162      0.170285612      0.120889343      0.119567811             173
  0.264468402       2.12099310E-02   4.84622978E-02   4.31387164E-02  0.144618243      0.172099233      0.122198433      0.120861068             174
  0.267390847       2.14302540E-02   4.89909127E-02   4.36087139E-02  0.146173030      0.173931032      0.123521075      0.122167692             175
  0.270344794       2.16526594E-02   4.95250784E-02   4.40836325E-02  0.147743762      0.175781161      0.124857441      0.123487830             176
  0.273330599       2.18771622E-02   5.00648543E-02   4.45635207E-02  0.149330422      0.177649736      0.126207590      0.124821551             177
  0.276349813       2.21038777E-02   5.06105050E-02   4.50486243E-02  0.150934070      0.179536998      0.127572358      0.126169667             178
  0.279400200       2.23326180E-02   5.11616431E-02   4.55385931E-02  0.152553007      0.181443080      0.128950387      0.127530873             179
  0.282484263       2.25635674E-02   5.17186821E-02   4.60337996E-02  0.154189065      0.183368102      0.130343124      0.128906563             180
  0.285601139       2.27966495E-02   5.22814952E-02   4.65341210E-02  0.155841351      0.185312301      0.131749928      0.130296096             181
  0.288750947       2.30318625E-02   5.28500825E-02   4.70395647E-02  0.157509908      0.187275782      0.133170828      0.131699547             182
  0.291935593       2.32693423E-02   5.34247868E-02   4.75504212E-02  0.159196034      0.189258695      0.134606898      0.133117884             183
  0.295154899       2.35090721E-02   5.40055707E-02   4.80666757E-02  0.160899580      0.191261292      0.136057973      0.134551048             184
  0.298408091       2.37509701E-02   5.45922704E-02   4.85881828E-02  0.162619814      0.193283662      0.137523487      0.135998443             185
  0.301696748       2.39951480E-02   5.51851913E-02   4.91151921E-02  0.164357632      0.195326000      0.139004275      0.137460843             186
  0.305019528       2.42414940E-02   5.57840802E-02   4.96475026E-02  0.166112214      0.197388470      0.140499547      0.138937548             187
  0.308379501       2.44902372E-02   5.63894734E-02   5.01855761E-02  0.167885542      0.199471265      0.142011017      0.140430182             188
  0.311774373       2.47411784E-02   5.70009649E-02   5.07290438E-02  0.169675842      0.201574534      0.143537253      0.141937330             189
  0.315205634       2.49944255E-02   5.76188117E-02   5.12781478E-02  0.171484068      0.203698426      0.145079017      0.143459797             190
  0.318674952       2.52500921E-02   5.82432933E-02   5.18331379E-02  0.173311412      0.205843151      0.146637276      0.144998491             191
  0.325723052       2.57682838E-02   5.95113412E-02   5.29600196E-02  0.177019373      0.210195720      0.149800107      0.148121476             193
  0.329305291       2.60310452E-02   6.01555146E-02   5.35324551E-02  0.178902268      0.212403938      0.151406556      0.149707630             194
  0.332924008       2.62960475E-02   6.08060174E-02   5.41105010E-02  0.180802613      0.214633673      0.153028220      0.151308760             195
  0.336583376       2.65636072E-02   6.14636093E-02   5.46948202E-02  0.182723373      0.216885090      0.154667526      0.152927220             196
  0.340279698       2.68334206E-02   6.21275939E-02   5.52848056E-02  0.184661657      0.219158411      0.156322107      0.154560745             197
  0.344017237       2.71058045E-02   6.27987534E-02   5.58811575E-02  0.186620504      0.221453756      0.157994509      0.156211808             198
  0.347793728       2.73805689E-02   6.34766743E-02   5.64834848E-02  0.188598081      0.223771349      0.159683213      0.157878920             199
  0.351610690       2.76578106E-02   6.41616061E-02   5.70920222E-02  0.190595433      0.226111323      0.161389112      0.159562916             200
  0.355468333       2.79375352E-02   6.48535863E-02   5.77068105E-02  0.192612484      0.228473902      0.163112149      0.161263824             201
  0.359367073       2.82197632E-02   6.55526742E-02   5.83278947E-02  0.194649488      0.230859280      0.164852545      0.162981778             202
