100.00 0.000
1000.00 0.001
10000.00 0.012
30000.00 0.037
100000.00 0.130
300000.00 0.397
1000000.00 1.410
3000000.00 4.020
10000000.00 5.634
100000000.00 6.190
1000000000.00 6.236
10000000000.00 6.240
