# Parameters for  m-xylene            :
# Site1:       0.172621881962E+01       0.435649728775E+01       0.288868129253E+00
# Site2:       0.155957818031E+01       0.264109000000E+07       0.107156372070E+01
#
   1.00000001E-10   1.18125201E-04   9.74232145E-03
   3.07030013E-10   3.94998613E-04   1.35963326E-02
   9.42670053E-10   1.09570334E-03   1.92577913E-02
   2.89426993E-09   4.18360997E-03   2.82260198E-02
   8.88624019E-09   1.29148718E-02   4.44563106E-02
   2.72832992E-08   3.97863388E-02   7.94119462E-02
   8.37678016E-08  0.119271070      0.165909529    
   2.57191004E-07  0.333833754      0.379988551    
   7.89652006E-07  0.783580720      0.795691669    
   9.99999997E-07  0.930000007      0.901611149    
   2.42446004E-06   1.29672301       1.28141999    
   7.44379986E-06   1.67137527       1.61147487    
   9.99999975E-06   1.70513177       1.66939962    
   2.28545996E-05   1.76869738       1.79228020    
   7.01703975E-05   1.83582449       1.91531789    
   9.99999975E-05   1.85336232       1.95124006    
   1.00000005E-03   2.23155928       2.20071745    
   9.99999978E-03   2.62696767       2.48351789    
  0.100000001       2.77098799       2.75302458    
   1.00000000       2.93524861       2.96353006    
   10.0000000       2.99165559       3.10355949    
   100.000000       3.13198256       3.18702507    
   1000.00000       3.22533083       3.23355627    
   10000.0000       3.16894889       3.25853395    
   100000.000       3.24958181       3.27166986    
   1000000.00       3.27921057       3.27850389    
   10000000.0       3.32971692       3.28203917    
   100000000.       3.38813663       3.28386259    
   1.00000000E+09   3.35976553       3.28480196    
