# Parameters for  o-xylene            :
# Site1:       0.250379896164E+01       0.320011291504E+02       0.308376640081E+00
# Site2:       0.675954391270E+18       0.428330457997E-18       0.721239149570E-01
#
   1.00000001E-10   2.08088095E-04  0.119382486    
   3.07030013E-10   6.03701279E-04  0.149666339    
   9.42670053E-10   1.57401524E-03  0.190034792    
   2.89426993E-09   4.50322963E-03  0.243704587    
   8.88624019E-09   1.44170839E-02  0.314521402    
   2.72832992E-08   4.93331365E-02  0.406729579    
   8.37678016E-08  0.151544675      0.524418652    
   2.57191004E-07  0.378115654      0.670556784    
   7.89652006E-07  0.985359490      0.845682144    
   9.99999997E-07   1.08619833      0.886025608    
   2.42446004E-06   1.35536134       1.04660845    
   7.44379986E-06   1.66540837       1.26582313    
   9.99999975E-06   1.71458662       1.32521451    
   2.28545996E-05   1.76032829       1.49222934    
   7.01703975E-05   1.77731156       1.71331739    
   9.99999975E-05   1.78582585       1.78016078    
   2.15442997E-04   1.79325497       1.91795969    
   6.61474012E-04   1.80922008       2.09860373    
   1.00000005E-03   1.82005608       2.15833759    
   2.03092000E-03   1.85485315       2.25203228    
   9.99999978E-03   2.06325269       2.42483664    
  0.100000001       2.51621532       2.59938836    
   1.00000000       2.66047955       2.71746087    
   10.0000000       2.76049614       2.80775476    
   100.000000       3.11165237       2.88862491    
   1000.00000       3.18886900       2.97104335    
   10000.0000       3.31676197       3.06182718    
   100000.000       3.44011450       3.16578054    
   1000000.00       3.45756078       3.28691864    
   10000000.0       3.53545237       3.42915559    
   100000000.       3.54147506       3.59670210    
   1.00000000E+09   3.47016191       3.79432702    
