100.00 0.001
1000.00 0.008
10000.00 0.079
30000.00 0.230
100000.00 0.690
300000.00 1.494
1000000.00 2.291
3000000.00 2.660
10000000.00 2.901
100000000.00 4.036
1000000000.00 5.304
10000000000.00 5.519
