AWO;nitrogen;298.00;1000;0.002
AWO;nitrogen;298.00;10000;0.016
AWO;nitrogen;298.00;100000;0.152
AWO;nitrogen;298.00;1000000;1.092
AWO;nitrogen;298.00;100000000;2.730
AWO;nitrogen;298.00;1000000000;2.755
AWW;nitrogen;298.00;10000000000;5.440
AWW;nitrogen;298.00;1000000000000;6.184
AWW;nitrogen;298.00;100;0.000
AWW;nitrogen;298.00;1000;0.003
AWW;nitrogen;298.00;10000;0.030
AWW;nitrogen;298.00;100000;0.262
AWW;nitrogen;298.00;1000000;1.109
AWW;nitrogen;298.00;100000000;3.472
AWW;nitrogen;298.00;1000000000;4.898
BCT;nitrogen;298.00;10000000000;0.000
BCT;nitrogen;298.00;1000000000000;0.033
BCT;nitrogen;298.00;100;0.000
BCT;nitrogen;298.00;1000;0.000
BCT;nitrogen;298.00;10000;0.000
BCT;nitrogen;298.00;100000;0.000
BCT;nitrogen;298.00;1000000;0.000
BCT;nitrogen;298.00;100000000;0.000
BCT;nitrogen;298.00;1000000000;0.000
BEA;nitrogen;298.00;10000000000;6.683
BEA;nitrogen;298.00;1000000000000;8.661
BEA;nitrogen;298.00;100;0.000
BEA;nitrogen;298.00;1000;0.002
BEA;nitrogen;298.00;10000;0.020
BEA;nitrogen;298.00;100000;0.192
BEA;nitrogen;298.00;1000000;1.245
BEA;nitrogen;298.00;100000000;4.540
BEA;nitrogen;298.00;1000000000;5.722
BEC;nitrogen;298.00;10000000000;7.052
BEC;nitrogen;298.00;1000000000000;9.181
BEC;nitrogen;298.00;100;0.000
BEC;nitrogen;298.00;1000;0.002
BEC;nitrogen;298.00;10000;0.019
BEC;nitrogen;298.00;100000;0.187
BEC;nitrogen;298.00;1000000;1.206
BEC;nitrogen;298.00;100000000;4.530
BEC;nitrogen;298.00;1000000000;5.843
BIK;nitrogen;298.00;10000000000;4.235
BIK;nitrogen;298.00;1000000000000;5.413
BIK;nitrogen;298.00;100;0.000
BIK;nitrogen;298.00;1000;0.000
BIK;nitrogen;298.00;10000;0.001
BIK;nitrogen;298.00;100000;0.012
BIK;nitrogen;298.00;1000000;0.128
BIK;nitrogen;298.00;100000000;2.390
BIK;nitrogen;298.00;1000000000;3.439
BOF;nitrogen;298.00;10000000000;3.188
BOF;nitrogen;298.00;1000000000000;4.343
BOF;nitrogen;298.00;100;0.000
BOF;nitrogen;298.00;1000;0.003
BOF;nitrogen;298.00;10000;0.030
BOF;nitrogen;298.00;100000;0.265
BOF;nitrogen;298.00;1000000;1.429
BOF;nitrogen;298.00;100000000;2.725
BOF;nitrogen;298.00;1000000000;2.839
BOG;nitrogen;298.00;10000000000;6.835
BOG;nitrogen;298.00;1000000000000;7.514
BOG;nitrogen;298.00;100;0.000
BOG;nitrogen;298.00;1000;0.002
BOG;nitrogen;298.00;10000;0.018
BOG;nitrogen;298.00;100000;0.176
BOG;nitrogen;298.00;1000000;1.200
BOG;nitrogen;298.00;100000000;4.804
BOG;nitrogen;298.00;1000000000;5.996
BOZ;nitrogen;298.00;10000000000;9.937
BOZ;nitrogen;298.00;1000000000000;12.314
BOZ;nitrogen;298.00;100;0.000
BOZ;nitrogen;298.00;1000;0.002
BOZ;nitrogen;298.00;10000;0.016
BOZ;nitrogen;298.00;100000;0.156
BOZ;nitrogen;298.00;1000000;1.205
BOZ;nitrogen;298.00;100000000;7.475
BOZ;nitrogen;298.00;1000000000;9.016
BPH;nitrogen;298.00;10000000000;8.011
BPH;nitrogen;298.00;1000000000000;9.291
BPH;nitrogen;298.00;100;0.000
BPH;nitrogen;298.00;1000;0.002
BPH;nitrogen;298.00;10000;0.016
BPH;nitrogen;298.00;100000;0.149
BPH;nitrogen;298.00;1000000;1.136
BPH;nitrogen;298.00;100000000;5.634
BPH;nitrogen;298.00;1000000000;6.946
BRE;nitrogen;298.00;10000000000;2.929
BRE;nitrogen;298.00;1000000000000;4.343
BRE;nitrogen;298.00;100;0.000
BRE;nitrogen;298.00;1000;0.003
BRE;nitrogen;298.00;10000;0.027
BRE;nitrogen;298.00;100000;0.239
BRE;nitrogen;298.00;1000000;1.182
BRE;nitrogen;298.00;100000000;2.048
BRE;nitrogen;298.00;1000000000;2.202
BSV;nitrogen;298.00;10000000000;4.683
BSV;nitrogen;298.00;1000000000000;5.344
BSV;nitrogen;298.00;100;0.000
BSV;nitrogen;298.00;1000;0.002
BSV;nitrogen;298.00;10000;0.015
BSV;nitrogen;298.00;100000;0.148
BSV;nitrogen;298.00;1000000;1.023
BSV;nitrogen;298.00;100000000;2.864
BSV;nitrogen;298.00;1000000000;3.771
CAN;nitrogen;298.00;10000000000;5.234
CAN;nitrogen;298.00;1000000000000;6.312
CAN;nitrogen;298.00;100;0.000
CAN;nitrogen;298.00;1000;0.002
CAN;nitrogen;298.00;10000;0.016
CAN;nitrogen;298.00;100000;0.143
CAN;nitrogen;298.00;1000000;0.856
CAN;nitrogen;298.00;100000000;4.185
CAN;nitrogen;298.00;1000000000;4.807
CAS;nitrogen;298.00;10000000000;2.743
CAS;nitrogen;298.00;1000000000000;2.746
CAS;nitrogen;298.00;100;0.000
CAS;nitrogen;298.00;1000;0.002
CAS;nitrogen;298.00;10000;0.016
CAS;nitrogen;298.00;100000;0.155
CAS;nitrogen;298.00;1000000;1.062
CAS;nitrogen;298.00;100000000;2.698
CAS;nitrogen;298.00;1000000000;2.730
CDO;nitrogen;298.00;10000000000;4.180
CDO;nitrogen;298.00;1000000000000;5.483
CDO;nitrogen;298.00;100;0.000
CDO;nitrogen;298.00;1000;0.002
CDO;nitrogen;298.00;10000;0.024
