100.00 0.000
1000.00 0.000
10000.00 0.002
30000.00 0.008
100000.00 0.026
300000.00 0.074
1000000.00 0.257
3000000.00 0.743
10000000.00 2.156
100000000.00 3.939
1000000000.00 4.137
10000000000.00 4.159
